timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1742381700410,144,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-61,text,true,,3445,927,61,100,https://petstore.octoperf.com/actions/Catalog.action,144,0,0
1742381700369,144,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-61,,true,,3445,927,61,100,null,144,42,0
1742381700419,144,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-50,text,true,,3441,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,144,0,0
1742381700365,144,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-50,,true,,3441,923,61,100,null,144,54,0
1742381700485,145,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-44,text,true,,3442,924,61,100,https://petstore.octoperf.com/actions/Catalog.action,145,0,0
1742381700442,145,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-44,,true,,3442,924,61,100,null,145,43,0
1742381700856,147,02_04_Click on item id,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-12,text,true,,3816,656,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-22,147,0,0
1742381695838,147,02_04_Click on item id,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-12,,true,,3816,656,30,100,null,147,5017,0
1742381700898,147,02_04_Click on item id,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-5,text,true,,3827,656,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-18,147,0,0
1742381695860,147,02_04_Click on item id,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-5,,true,,3827,656,30,100,null,147,5037,0
1742381680036,21041,02_Search,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-32,text,false,,2769,0,61,100,https://petstore.octoperf.com/actions/Catalog.action,0,0,21041
1742381680019,21041,02_Search,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-32,,false,,2769,0,61,100,null,0,17,21041
1742381700630,578,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-44,text,true,,4987,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,578,0,434
1742381700630,578,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-44,,true,,4987,578,61,100,null,578,0,434
1742381701237,144,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-44,text,true,,4081,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,144,0,0
1742381701208,144,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-44,,true,,4081,923,61,100,null,144,29,0
1742381699822,1583,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-36,text,true,,4987,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,1583,0,1439
1742381699821,1583,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-36,,true,,4987,578,61,100,null,1583,1,1439
1742381680446,21042,01_OpenURL,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-37,text,false,,2769,0,61,100,https://petstore.octoperf.com/actions/Catalog.action,0,0,21042
1742381680446,21042,01_OpenURL,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-37,,false,,2769,0,61,100,null,0,0,21042
1742381701468,145,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-36,text,true,,3441,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,145,0,0
1742381701405,145,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-36,,true,,3441,923,61,100,null,145,63,0
1742381701078,578,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-32,text,true,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,578,0,434
1742381701077,578,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-32,,true,,4986,578,61,100,null,578,1,434
1742381700098,1584,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-52,text,true,,4987,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,1584,0,1441
1742381700098,1584,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-52,,true,,4987,578,61,100,null,1584,0,1441
1742381680690,21037,01_OpenURL,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-33,text,false,,2769,0,61,100,https://petstore.octoperf.com/actions/Catalog.action,0,0,21037
1742381680690,21037,01_OpenURL,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-33,,false,,2769,0,61,100,null,0,0,21037
1742381701732,144,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-32,text,true,,3445,927,61,100,https://petstore.octoperf.com/actions/Catalog.action,144,0,0
1742381701656,144,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-32,,true,,3445,927,61,100,null,144,76,0
1742381701738,143,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-52,text,true,,3442,924,61,100,https://petstore.octoperf.com/actions/Catalog.action,143,0,0
1742381701682,143,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-52,,true,,3442,924,61,100,null,143,56,0
1742381701801,145,02_02_Click on Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-23,text,true,,4212,630,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,145,0,0
1742381696793,145,02_02_Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-23,,true,,4212,630,30,100,null,145,5007,0
1742381680913,21035,02_Search,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-14,text,false,,2769,0,61,100,https://petstore.octoperf.com/actions/Catalog.action,0,0,21035
1742381680888,21035,02_Search,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-14,,false,,2769,0,61,100,null,0,25,21035
1742381680927,21037,02_01_Open Url,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-22,,false,,2769,0,30,100,null,0,0,21037
1742381680924,21039,02_01_Open Url,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-4,,false,,2769,0,30,100,null,0,1,21039
1742381680927,21037,02_01_Open Url,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-22,text,false,,2769,0,30,100,https://petstore.octoperf.com/actions/Catalog.action,0,0,21037
1742381680925,21039,02_01_Open Url,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-4,text,false,,2769,0,30,100,https://petstore.octoperf.com/actions/Catalog.action,0,0,21039
1742381701828,151,02_03_Click on Product id,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-7,text,true,,3837,662,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=AV-CB-01,151,0,0
1742381696746,151,02_03_Click on Product id,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-7,,true,,3837,662,30,100,null,151,5081,0
1742381700438,1581,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-31,text,true,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,1581,0,1437
1742381700438,1581,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-31,,true,,4986,578,61,100,null,1581,1,1437
1742381680987,21041,02_01_Open Url,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-6,,false,,2769,0,30,100,null,0,0,21041
1742381680987,21041,02_01_Open Url,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-6,text,false,,2769,0,30,100,https://petstore.octoperf.com/actions/Catalog.action,0,0,21041
1742381697810,145,03_05_Click on Product id,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-5,,true,,4033,662,8,100,null,0,4074,0
1742381701884,145,03_05_Click on Product id,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-5,text,true,,4033,662,8,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=AV-CB-01,145,0,0
1742381702062,0,02_02_Click on Category,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 81: https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=NOT FOUND,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-11,text,false,,1240,0,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=NOT FOUND,0,0,0
1742381697002,0,02_02_Click on Category,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-11,,false,,1240,0,30,100,null,0,5059,0
1742381701525,568,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-37,text,true,,3441,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,568,0,425
1742381701488,568,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-37,,true,,3441,923,61,100,null,568,37,425
1742381696845,290,03_03_Key in username and password click Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-7,,true,,5431,1659,8,100,null,0,5063,0
1742381701909,290,03_03_Key in username and password click Login,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-7,text,true,,5431,1659,8,100,https://petstore.octoperf.com/actions/Catalog.action,145,0,0
1742381701909,145,03_03_Key in username and password click Login-0,302,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-7,,true,,230,959,8,100,https://petstore.octoperf.com/actions/Account.action,145,0,0
1742381702054,145,03_03_Key in username and password click Login-1,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-7,text,true,,5201,700,8,100,https://petstore.octoperf.com/actions/Catalog.action,145,0,0
1742381698646,3593,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-30,text,true,,4772,870,61,100,https://petstore.octoperf.com/actions/Catalog.action,3593,0,3449
1742381698609,3593,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-30,,true,,4772,870,61,100,null,3593,37,3449
1742381702120,145,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-31,text,true,,3441,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,145,0,0
1742381702020,145,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-31,,true,,3441,923,61,100,null,145,100,0
1742381694927,7591,02_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-2,,true,,4973,578,30,100,null,0,1,7450
1742381694927,7591,02_01_Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-2,text,true,,4973,578,30,100,https://petstore.octoperf.com/actions/Catalog.action,7591,0,7450
1742381698352,143,03_02_Click on signin,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-1,,true,,4097,612,8,100,null,0,4033,0
1742381702386,143,03_02_Click on signin,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-1,text,true,,4097,612,8,100,https://petstore.octoperf.com/actions/Account.action?signonForm=,143,0,0
1742381681553,21028,01_OpenURL,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-46,text,false,,2769,0,61,100,https://petstore.octoperf.com/actions/Catalog.action,0,0,21028
1742381681552,21028,01_OpenURL,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-46,,false,,2769,0,61,100,null,0,1,21028
1742381702982,0,02_02_Click on Category,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 81: https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=NOT FOUND,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-10,text,false,,1240,0,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=NOT FOUND,0,0,0
1742381697971,0,02_02_Click on Category,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-10,,false,,1240,0,30,100,null,0,5010,0
1742381702975,148,02_04_Click on item id,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-3,text,true,,3807,655,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-1,148,0,0
1742381697926,148,02_04_Click on item id,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-3,,true,,3807,655,30,100,null,148,5048,0
1742381703058,147,02_04_Click on item id,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-20,text,true,,3827,656,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-18,147,0,0
1742381698020,147,02_04_Click on item id,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-20,,true,,3827,656,30,100,null,147,5037,0
1742381703250,0,02_02_Click on Category,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 81: https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=NOT FOUND,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-26,text,false,,1240,0,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=NOT FOUND,0,0,0
1742381698179,0,02_02_Click on Category,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-26,,false,,1240,0,30,100,null,0,5070,0
1742381687704,15618,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-23,text,true,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,15618,0,15473
1742381687703,15618,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-23,,true,,4986,578,61,100,null,15618,1,15473
1742381682381,21040,01_OpenURL,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-27,text,false,,2769,0,61,100,https://petstore.octoperf.com/actions/Catalog.action,0,0,21040
1742381682381,21040,01_OpenURL,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-27,,false,,2769,0,61,100,null,0,0,21040
1742381699266,147,03_05_Click on Product id,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-3,,true,,4013,662,8,100,null,0,4093,0
1742381703360,147,03_05_Click on Product id,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-3,text,true,,4013,662,8,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-PO-02,147,0,0
1742381682478,21039,01_OpenURL,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-20,text,false,,2769,0,61,100,https://petstore.octoperf.com/actions/Catalog.action,0,0,21039
1742381682478,21039,01_OpenURL,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-20,,false,,2769,0,61,100,null,0,0,21039
1742381703416,143,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-23,text,true,,3445,927,61,100,https://petstore.octoperf.com/actions/Catalog.action,143,0,0
1742381703322,143,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-23,,true,,3445,927,61,100,null,143,95,0
1742381704169,0,02_04_Click on item id,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=NOT FOUND,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-15,text,false,,1232,0,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=NOT FOUND,0,0,0
1742381699075,0,02_04_Click on item id,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-15,,false,,1232,0,30,100,null,0,5093,0
1742381683192,21037,01_OpenURL,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to petstore.octoperf.com:443 [petstore.octoperf.com/78.46.109.21] failed: Connection timed out: connect,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-35,text,false,,2769,0,61,100,https://petstore.octoperf.com/actions/Catalog.action,0,0,21037
1742381683192,21037,01_OpenURL,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-35,,false,,2769,0,61,100,null,0,1,21037
1742381704267,0,02_03_Click on Product id,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 79: https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=NOT FOUND,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-27,text,false,,1238,0,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=NOT FOUND,0,0,0
1742381699251,0,02_03_Click on Product id,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-27,,false,,1238,0,30,100,null,0,5015,0
1742381688699,15619,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-28,text,true,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,15619,0,15475
1742381688698,15619,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-28,,true,,4986,578,61,100,null,15619,1,15475
1742381704359,148,02_04_Click on item id,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-29,text,true,,3809,656,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-14,148,0,0
1742381699313,148,02_04_Click on item id,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-29,,true,,3809,656,30,100,null,148,5045,0
1742381704410,144,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-28,text,true,,3441,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,144,0,0
1742381704318,144,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-28,,true,,3441,923,61,100,null,144,92,0
1742381704909,0,02_03_Click on Product id,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 79: https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=NOT FOUND,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-13,text,false,,1238,0,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=NOT FOUND,0,0,0
1742381699891,0,02_03_Click on Product id,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-13,,false,,1238,0,30,100,null,0,5018,0
1742381704989,0,02_03_Click on Product id,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 79: https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=NOT FOUND,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-8,text,false,,1238,0,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=NOT FOUND,0,0,0
1742381699963,0,02_03_Click on Product id,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-8,,false,,1238,0,30,100,null,0,5026,0
1742381705144,0,02_04_Click on item id,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 73: https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=NOT FOUND,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-1,text,false,,1232,0,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=NOT FOUND,0,0,0
1742381700051,0,02_04_Click on item id,,"Number of samples in transaction : 1, number of failing samples : 1",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-1,,false,,1232,0,30,100,null,0,5093,0
1742381697548,7612,02_Search,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-48,text,true,,3441,923,61,100,https://petstore.octoperf.com/actions/Catalog.action,7612,0,7468
1742381697509,7612,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-48,,true,,3441,923,61,100,null,7612,39,7468
1742381699875,290,03_03_Key in username and password click Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-6,,true,,5431,1659,8,100,null,0,5004,0
1742381704879,290,03_03_Key in username and password click Login,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-6,text,true,,5431,1659,8,100,https://petstore.octoperf.com/actions/Catalog.action,146,0,0
1742381704879,146,03_03_Key in username and password click Login-0,302,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-6,,true,,230,959,8,100,https://petstore.octoperf.com/actions/Account.action,146,0,0
1742381705025,144,03_03_Key in username and password click Login-1,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-6,text,true,,5201,700,8,100,https://petstore.octoperf.com/actions/Catalog.action,144,0,0
1742381705056,149,02_03_Click on Product id,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-19,text,true,,4767,662,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-RT-02,149,0,0
1742381700041,149,02_03_Click on Product id,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-19,,true,,4767,662,30,100,null,149,5015,0
1742381705133,292,03_07_Click on Sign Out,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-8,text,true,,5278,1273,8,100,https://petstore.octoperf.com/actions/Catalog.action,147,0,0
1742381705133,147,03_07_Click on Sign Out-0,302,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-8,,true,,230,641,8,100,https://petstore.octoperf.com/actions/Account.action?signoff=,147,0,0
1742381705280,145,03_07_Click on Sign Out-1,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-8,text,true,,5048,632,8,100,https://petstore.octoperf.com/actions/Catalog.action,145,0,0
1742381699125,292,03_07_Click on Sign Out,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-8,,true,,5278,1273,8,100,null,147,6007,0
1742381700254,147,04_07_Click on proceed to checkout,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 4 - Checkout - jp@gc - Ultimate Thread Group 4-1,,true,,5610,644,1,100,null,0,5051,0
1742381705305,147,04_07_Click on proceed to checkout,200,,Scenario 4 - Checkout - jp@gc - Ultimate Thread Group 4-1,text,true,,5610,644,1,100,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,147,0,0
1742381701881,3590,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-52,text,true,,4987,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,3590,0,3448
1742381701881,3590,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-52,,true,,4987,578,61,100,null,3590,0,3448
1742381701876,3596,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-32,text,true,,4990,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,3596,0,3453
1742381701876,3596,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-32,,true,,4990,578,61,100,null,3596,0,3453
1742381701948,3607,01_OpenURL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-14,text,true,,4986,578,61,100,https://petstore.octoperf.com/actions/Catalog.action,3606,0,3463
1742381701948,3607,01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-14,,true,,4986,578,61,100,null,3606,0,3463
